X,Y,Name,Description,Date,Zone,Diameter,Length,Image
-74.18291,40.76044,,,2/19,1,medium,medium,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_219.jpg
-74.18077,40.76085,,,2/19,1,large,small,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_220.jpg
-74.1809,40.7616,,,2/19,1,large,large,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_221.jpg
-74.1799208,40.762998,,,2/19,1,medium,medium,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_222.jpg
-74.1846,40.76148,,,2/19,1,large,large,
-74.18284,40.7603,,,2/19,1,medium,small,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_224.jpg
-74.18304,40.76041,,,2/19,1,large,large,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_225.jpg
-74.18304,40.76,,,2/19,1,medium,small,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_226.jpg
-74.18314,40.76,,,2/19,1,medium,small,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_227.jpg
-74.18286,40.76047,,,2/19,1,medium,large,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_228.jpg
-74.18292,40.76045,,,2/19,1,large,medium,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_229.jpg
-74.1804839,40.7630989,,,2/19,1,large,large,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_230.jpg
-74.180815,40.762853,,,2/19,1,medium,small,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_231.jpg
-74.17806,40.76157,,,2/19,1,medium,medium,
-74.18297,40.76054,,,2/19,1,medium,medium,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_233.jpg
-74.18291,40.76044,,,2/19,1,medium,medium,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_234.jpg
-74.1829,40.76049,,,2/19,1,medium,medium,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_235.jpg
-74.18284,40.76041,,,2/19,1,medium,medium,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_236.jpg
-74.18293,40.76063,,,2/19,1,large,small,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_237.jpg
-74.1829,40.7605,,,2/19,1,medium,large,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_238.jpg
-74.18273,40.7604,,,2/19,1,medium,small,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_239.jpg
-74.181095,40.762456,,,2/19,1,large,medium,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_240.jpg
-74.18296,40.76058,,,2/19,1,large,small,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_241.jpg
-74.1828,40.7606,,,2/19,1,medium,small,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_242.jpg
-74.18272,40.76056,,,2/19,1,medium,medium,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_243.jpg
-74.183,40.76056,,,2/19,1,medium,medium,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_244.jpg
-74.18279,40.76067,,,2/19,1,large,large,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_245.jpg
-74.1804196,40.7631664,,,2/19,1,medium,small,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_246.jpg
-74.18295,40.76056,,,2/19,1,medium,large,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_247.jpg
-74.18264,40.7607,,,2/19,1,large,large,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_248.jpg
-74.18276,40.76065,,,2/19,1,large,large,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_249.jpg
-74.18369,40.76083,,,2/19,1,large,medium,
-74.1829,40.7606,,,2/19,1,medium,large,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_251.jpg
-74.18285,40.76077,,,2/19,1,medium,medium,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_252.jpg
-74.1817,40.76181,,,2/19,1,large,large,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_253.jpg
-74.1794,40.7594,,,2/19,1,medium,small,
-74.1826,40.76081,,,2/19,1,medium,medium,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_255.jpg
-74.18282,40.76082,,,2/19,1,large,large,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_256.jpg
-74.1826,40.7609,,,2/19,1,medium,medium,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_257.jpg
-74.18238,40.76095,,,2/19,1,large,large,
-74.17852,40.76147,,,2/19,1,large,large,
-74.1817,40.76162,,,2/19,1,large,medium,
-74.1813361,40.7609867,Large Fallen Tree,Theresa (November 19th): Large fallen tree hanging over water with medium diameter.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_261.jpg
-74.1807347,40.7585482,Very Large Dead Tree,Jhanvi Pai (November 19th): Very large tree with length > 50' and large diameter.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_262.jpg
-74.17718,40.76606,Medium Snag in Water,"Medium Snag in Water, length btw 10-25'",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_263.jpg
-74.17763,40.76494,Small snag at water edge,,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_264.jpg
-74.17753,40.76501,Fallen dead tree,,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_265.jpg
-74.17753,40.76501,Medium fallen tree,,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_266.jpg
-74.17725,40.76547,Large tree in water,"Large snag in water, length >50' and medium diameter",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_267.jpg
-74.17728,40.76599,Hanging dead branch,,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_268.jpg
-74.17847222,40.76477778,Small Snag by Water Edge,"Jhanvi - Small snag with leaves. Some debris caught in snag. Medium length, small diameter",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_269.jpg
-74.17811111,40.76469444,Large Dead Branch,"Large dead branch close to falling in water. Medium diameter, medium length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_270.jpg
-74.17816667,40.76477778,Small Snag ,Small snag in water with small length/diameter.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_271.jpg
-74.17777778,40.76488889,Pile of Debris,Pile of debris caught in leaves/snags.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_272.jpg
-74.17803,40.7647867,Medium snag,"Medium snag with leaves in water, medium length and small diameter.",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_273.jpg
-74.17744444,40.76513889,Small Snag,Small snag in water catching debris.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_274.jpg
-74.17730556,40.76527778,Large Dead Tree,"Large dead tree about to fall into water, very large in diameter and very large length.",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_275.jpg
-74.17726167,40.76540833,Small snag,"Small snag in water, small length and medium diameter.",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_276.jpg
-74.17783333,40.76486111,Multiple Small Snags,Multiple small snags close to water,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_277.jpg
-74.1808446,40.7587693,Large Snag,"Large snag in water, very large diameter, approx 30' in length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_278.jpg
-74.18083333,40.75872222,Large Dead Tree,"Large dead tree above water, very large diameter and large length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_279.jpg
-74.179,40.765,Pile of Debris,Kevin Diggs - Dec 3 - pile of trash/debris,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_280.jpg
-74.1787606,40.7650023,Small Snag in Water,,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_281.jpg
-74.1771902,40.766462,Small Snag in Water,,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_282.jpg
-74.1770106,40.7665819,Medium Snag by Water Edge,,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_283.jpg
-74.1785004,40.7649225,Medium Snag by Water Edge,,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_284.jpg
-74.17863,40.76526,Pile of Debris,"Katie Nguyen (02/05/2023) - medium diameter, small length, pile of debris caused by snag",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_285.jpg
-74.17769,40.76576,Fallen Dead Tree,"Katie Nguyen (02/05/2023) - Medium diameter, small length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_286.jpg
-74.1786893,40.7651193,Medium Snags by Shore,"Hannah Shahinian, 2/5/23, Medium diameter, Small length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_287.jpg
-74.1784,40.76473,Fallen Tree,Medium diameter and medium height fallen tree. Meghan Kinkade (2/5/23),,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_288.jpg
-74.17762,40.76626,Fallen Dead Tree,"Katie Nguyen (02/05/2023) - Medium diameter, small length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_289.jpg
-74.17747,40.766,Small snag in water,"Medium diameter, small height snag completely in the water. Meghan Kinkade (2/5/23)",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_290.jpg
-74.1787,40.7652,Dead branch on lakeside ,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_291.jpg
-74.17747,40.76603,Medium Fallen Branch,Medium diameter and height fallen branch. Meghan Kinkade 2/5/23,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_292.jpg
-74.1786262,40.765099,Branches frozen in lake,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_293.jpg
-74.1765,40.76724,Large snag on the ground,Aliza Mujahid(February 5th)  Very Large: >2’ Diameter at Breast HeightVery Large: >50' in length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_294.jpg
-74.17713,40.7663,Medium Branch Over Water,"Medium diameter, small height branch over water. Meghan Kinkade 2/5/23",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_295.jpg
-74.17742,40.76635,Fallen Dead Tree,Katie Nguyen - Medium diameter small length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_296.jpg
-74.17744,40.76606,large snag,Aliza Mujahid (February 5)  Very Large: >2’ Diameter at Breast HeightVery Large: >50' in length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_297.jpg
-74.1770696,40.7658939,Medium Fallen Log,"Medium diameter, small height fallen log. Meghan Kinkade (2/5/23)",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_298.jpg
-74.17728,40.76603,Large Snag,"Katie Nguyen - large diameter, medium snag",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_299.jpg
-74.17709,40.76667,Pile of Debris,"Katie Nguyen - large diameter, medium snag; snags causing pile of debris",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_300.jpg
-74.17696,40.76656,Very Large Dead Tree,Very large length and large diameter dead tree standing near water. Meghan Kinkade 2/5/23,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_301.jpg
-74.17671,40.76719,Large Snags,"Katie Nguyen - medium diameter, large length; two snags overlapping",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_302.jpg
-74.17696,40.76748,snag in water,Aliza Mujahid (February 5)Medium: Anything less than 1’Small: Anything less than 10',,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_303.jpg
-74.17676,40.76719,Small Fallen Branches,"Set of medium diameter, small height fallen branches by water. Meghan Kinkade 2/5/23",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_304.jpg
-74.17673,40.76738,Medium Dead Tree,"Katie Nguyen - Medium diameter, medium length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_305.jpg
-74.17657,40.76746,snag in water,Alzia Mujahid (February 5) Medium: Anything less than 1’Medium: Between 10' and 25' in length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_306.jpg
-74.17662,40.76771,Small Snag,"Katie Nguyen - Medium diameter, small length; small snag above water",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_307.jpg
-74.1758081,40.766658,MUST VERIFY - Small Stump,The stump is a part of a tree near the water. The stump is small height and diameter. Meghan Kinkade 2/5/23,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_308.jpg
-74.1772772,40.7664817,Branches hanging into water,"Hannah Shahinian, 2/5/23, Medium diameter, small length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_309.jpg
-74.17662,40.76779,Large Snag,"Katie Nguyen - large diameter, large length; large snag above water",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_310.jpg
-74.1762395,40.7680303,Small Snag in Water,"Medium diameter, small height snag in the water. Meghan Kinkade 2/5/23",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_311.jpg
-74.17638,40.7675,Log in ground,Aliza Mujahid (February 5)  Very Large: >2’ Diameter at Breast Height. Very Large: >50' in length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_312.jpg
-74.1773,40.7665,Large branch surrounded by small branches in stream,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_313.jpg
-74.17691,40.7683,Large Snag,"Katie Nguyen - very large diameter, large length, large snag over water",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_314.jpg
-74.1762481,40.7680577,Small Snag over Water,"Small height, medium diameter snag leaning over water. Meghan Kinkade 2/5/23",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_315.jpg
-74.176264,40.7678211,log in water,Large: Between 1’ – 2’ Diameter at Breast Height. Large: Between 25' and 50' in length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_316.jpg
-74.1772,40.7665,Collection of small branches +bdebris  ,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_317.jpg
-74.1768,40.76858,Medium Snag,"Katie Nguyen - medium diameter, medium length; snags hanging over water",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_318.jpg
-74.1762378,40.7679542,snag in water,Aliza Mujahid ( feburary 5) Medium: Anything less than 1’. Medium: Between 10' and 25' in length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_319.jpg
-74.1752612,40.7678544,MUST VERIFY - Medium Fallen Branch Over Water,Medium length and diameter fallen branch that fell into the water. Meghan Kinkade 2/5/23,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_320.jpg
-74.177,40.7668,Vine hanging into water,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_321.jpg
-74.17618,40.76854,Small Snags,"Katie Nguyen - medium diameter, small length, small snags over water",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_322.jpg
-74.1760469,40.7682478,log in water,Aliza Mujahid (February 5) Medium: Anything less than 1’. Large: Between 25' and 50' in length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_323.jpg
-74.1768,40.7672,Very long dead tree,"Hannah Shahinian, 2/5/23, medium diameter, large length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_324.jpg
-74.17635,40.76865,Fallen Dead Trees,"Katie Nguyen - medium diameter, small length, two fallen dead trees",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_325.jpg
-74.17579,40.76843,MUST VERIFY - Small Snag over Water,"Medium diameter, small height snag leaning over water's edge. Meghan Kinkade 2/5/23",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_326.jpg
-74.17508,40.76856,MUST VERIFY - log in ground,Aliza Mujahid (February 5) Large: Between 1’ – 2’ Diameter at Breast Height. Medium: Between 10' and 25' in length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_327.jpg
-74.1766,40.7677,Snag in water,"Hannah Shahinian, 2/5/25, medium diameter, small length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_328.jpg
-74.17624,40.76852,Large Branches Over Water,"Medium diameter, large height branches hanging over water. Meghan Kinkade 2/5/23",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_329.jpg
-74.17767,40.7646,MUST VERIFY - small snag,Aliza Mujahid(February 5) Medium: Anything less than 1’. Large: Between 25' and 50' in length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_330.jpg
-74.1764,40.7676,Branch in water and shore,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_331.jpg
-74.17638,40.76758,Medium Snag over Stream,Medium height and diameter snag over stream. Meghan Kinkade 2/5/23,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_332.jpg
-74.1762,40.7681,Branch frozen in water ,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_333.jpg
-74.1771,40.76631,Dead Tree by Water,Aliza Mujahid (February 5) Very Large: >2’ Diameter at Breast Height. Very Large: >50' in length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_334.jpg
-74.1762,40.7682,"Branch hanging in water, attached to tree","Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_335.jpg
-74.1762936,40.7672988,snag big,Aliza Mujahid(February 5)  Medium: Anything less than 1’. Medium: Between 10' and 25' in length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_336.jpg
-74.1761,40.7682,"Branch hanging into water, may fall","Hannah Shahinian, 2/5/23, medium diameter, large length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_337.jpg
-74.1761,40.7683,Branch hanging into water,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_338.jpg
-74.17616,40.768,"Dead, fallen branch close to water",Aliza Mujahid(Feb 5) Medium: Anything less than 1’. Medium: Between 10' and 25' in length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_339.jpg
-74.1785883,40.7653083,Large Snag in Water,"Jhanvi - Large snag in water, large length of about 30' and small diameter",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_340.jpg
-74.17643,40.7679,medium snag in water,Aliza Mujahid(feb 5 ) Medium: Anything less than 1’Medium: Between 10' and 25' in length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_341.jpg
-74.1761,40.7684,Wood pile by shore ,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_342.jpg
-74.1777633,40.7656783,Dead Tree,"Jhanvi - Large dead tree close to body of water, large diameter and length > 50'",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_343.jpg
-74.1761104,40.7685426,snag closer to water,Aliza Mujahid(Feb 5) Medium: Anything less than 1’Medium: Between 10' and 25' in length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_344.jpg
-74.1761402,40.7683655,Branches in water,"Hannah Shahinian, 2/5/23, medium diameter, small length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_345.jpg
-74.1762,40.76818,snag in water,Aliza Mujahid(feb 5) Dead branch in water. Medium: Anything less than 1’. Medium: Between 10' and 25' in length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_346.jpg
-74.17646,40.76753,Small snags near water,"Jesica Rana ( 2/5/2023) Medium diameter less than 1’, Small length less than 10'",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_347.jpg
-74.1769167,40.7683867,Branches above water,Jhanvi - Branches from medium-sized tree hanging above water,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_348.jpg
-74.1761,40.7688,"Large dead tree, leaning on another tree","Hannah Shahinian, 2/5/23, large diameter, very large length",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_349.jpg
-74.17623,40.76813,Future snags,Jesica Rana (2/5/23) Medium diameter less than 1’Medium Between 10' and 25' in length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_350.jpg
-74.1768823,40.7686655,Broken Branch on Tree,"Jhanvi - Broken branch hanging off of  large tree, close to falling in water",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_351.jpg
-74.1765133,40.7686667,Large snag in Water,Jhanvi - Large snag in water with medium diameter and large length,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_352.jpg
-74.1815909,40.7590781,Bushes and Trees over Water,Several bushes collecting debris and trees with branches hanging over the water.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_353.jpg
-74.1775148,40.7650691,Snags Over Water,David Zamora (February 5th): Dead trees with branches hanging over the water.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_354.jpg
-74.1772989,40.765323,Snags Over Water,David Zamora (February 5th): Tree with branches hanging over the water.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_355.jpg
-74.1773525,40.7651971,Fallen Dead Tree Near Water,David Zamora (February 5th): Very Large: >2’ Diameter at Breast HeightFallen dead tree near the water,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_356.jpg
-74.1778,40.7656,Large Tree Over Water,Very Large: >2’ Diameter at Breast HeightLarge tree with branches over the water.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_357.jpg
-74.176323,40.7670368,Large Trees Over River,David Zamora (February 5th): Very Large: >2’ Diameter at Breast HeightLarge trees with branches hanging over the river.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_358.jpg
-74.1764759,40.7668661,Dead Tree Over Water,David Zamora (February 5th): Medium: Anything less than 1’Branch hanging into water,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_359.jpg
-74.1765161,40.7667666,Trees Over River,David Zamora (February 5th): Medium: Anything less than 1’Trees hanging over the river.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_360.jpg
-74.1765698,40.7666792,Bushes Over River,David Zamora (February 5th): Medium: Anything less than 1’Bushes over and almost on the river.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_361.jpg
-74.1772173,40.7658442,Branches hanging over water,David Zamora (February 5th): Medium: Anything less than 1’Several trees with branches hanging over a river.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_362.jpg
-74.1771744,40.7657752,Large Tree's Branches Over Water,David Zamora (February 5th): Large: Between 1’ – 2’ Diameter at Breast HeightLarge tree with branches hanging over the water. As well as several smaller trees with branches hanging over the water.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_363.jpg
-74.177165,40.7656116,Large Tree Over Water,David Zamora (February 5th): Very Large: >2’ Diameter at Breast HeightLarge tree with branches hanging over the water.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_364.jpg
-74.1773426,40.7660296,Trees Over Water,David Zamora (February 5th): Medium: Anything less than 1’Several trees with branches hanging over the water.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_365.jpg
-74.1764667,40.7686117,Hanging branches above water,"Jhanvi - Medium length branches hanging above water, close to falling in.",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_366.jpg
-74.1762629,40.7685461,Snags in water,Jhanvi - Medium-length snags in water,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_367.jpg
-74.17682,40.76682833,Dead Tree,Jhanvi - Medium-sized dead tree (length + diameter) close to water.,,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_368.jpg
-74.1769029,40.7685038,Very Large Tree by Water,"Very large height, large diameter tree leaning over water. Meghan Kinkade 2/3/23",,,,,https://storage.googleapis.com/branch-brook-park-app.firebasestorage.app/trees/tree_369.jpg
